id,title,district,price,negotiable,link
1097252242,Pokój | Wita Stwosza 17a | metro Służew 750m | od zaraz | 780,Mokotów,1280,false,https://www.olx.pl/d/oferta/pokoj-wita-stwosza-17a-metro-sluzew-750m-od-zaraz-780-CID3-ID1cfXqO.html?search_reason=search%7Corganic
1096538573,"Pokój 1osobowy Gocław - szybki dojazd Metro Politechnika, SWPS, SGGW, Centrum",Praga-Południe,950,false,https://www.olx.pl/d/oferta/pokoj-1osobowy-goclaw-szybki-dojazd-metro-politechnika-swps-sggw-centrum-CID3-ID1ccXM1.html?search_reason=search%7Corganic
1097406442,"Suwalska 40 | Targówek | Jasny pokój z widokiem na drzewa, METRO | SWPS, KOŹMIŃSKI, WSB MERITO | wolne od zaraz",Targówek,1090,false,https://www.olx.pl/d/oferta/suwalska-40-targowek-jasny-pokoj-z-widokiem-na-drzewa-metro-swps-kozminski-wsb-merito-wolne-od-zaraz-CID3-ID1cgBxU.html?search_reason=search%7Corganic
1094530992,Новое общежитие  Хостел - аренда короткий/долгий срок. Hostel Warszawa,Praga-Południe,750,false,https://www.olx.pl/d/oferta/hostel-warszawa-CID3-ID1c4xwG.html?search_reason=search%7Corganic
1095171215,Wynajmę pokój w mieszkaniu 3 pokojowym stary Ursus. Wolny od zaraz,Ursus,1300,false,https://www.olx.pl/d/oferta/wynajme-pokoj-w-mieszkaniu-3-pokojowym-stary-ursus-wolny-od-zaraz-CID3-ID1c7e3R.html?search_reason=search%7Corganic
1095861619,Pokój 12 m² | Metro Natolin 5–7 min | spokojne mieszkanie | dłuższy najem,Ursynów,1200,false,https://www.olx.pl/d/oferta/pokoj-12-m-metro-natolin-57-min-spokojne-mieszkanie-dluzszy-najem-CID3-ID1ca7Fp.html?search_reason=search%7Corganic
1093116720,Pokój | Marca Polo 1 | metro Imielin 600m | BEZ PROWIZJI | od 19.09 | 1136,Ursynów,990,false,https://www.olx.pl/d/oferta/pokoj-marca-polo-1-metro-imielin-600m-bez-prowizji-od-19-09-1136-CID3-ID1bYBAQ.html?search_reason=search%7Cpromoted
1074395767,"Pokój | Zamiany 15, Ursynów | BEZ PROWIZJI | od zaraz | 1118",Ursynów,1190,false,https://www.olx.pl/d/oferta/pokoj-zamiany-15-ursynow-bez-prowizji-od-zaraz-1118-CID3-ID1aI3pZ.html?search_reason=search%7Cpromoted
1091568234,"Pokój | Wita Stwosza 44, Mokotów | balkon | BEZ PROWIZJI | od 30.09 | 1355",Mokotów,1190,false,https://www.olx.pl/d/oferta/pokoj-wita-stwosza-44-mokotow-balkon-bez-prowizji-od-30-09-1355-CID3-ID1bS6Lg.html?search_reason=search%7Cpromoted
1097537365,"Pokój przy metrze Bemowo tylko 1km, wolny od już-Olbrachta 112a",Bemowo,1300,false,https://www.olx.pl/d/oferta/pokoj-przy-metrze-bemowo-tylko-1km-wolny-od-juz-olbrachta-112a-CID3-ID1ch9Bz.html?search_reason=search%7Corganic
